"PE-CF594-A","FITC-A"
2.89193711963977,2.91321382135524
2.7681367920298,2.54506658034343
1.65026090187661,2.17995017480823
3.05080033444121,3.04947497240715
2.36198974126372,2.83205909185048
1.78489524258854,2.76386904830041
2.66940563290656,2.80140130059248
2.78178525306224,3.08715558311348
2.78760160700405,2.79667779616615
2.66648840936846,2.89941393629788
2.64057407790808,2.83156135790708
2.34955493650462,2.22975813749289
2.86212610390522,2.67535939230635
2.43291493441577,3.15630177990925
2.80192254855314,3.04241054482409
2.39577741514525,2.13492217252357
2.28583958843706,2.08073944279677
2.68966199266116,2.99792481047379
2.85840890544701,2.13778247777677
2.93284958112699,2.56217590577816
2.40438070091098,2.76104103435821
2.06505521790135,2.62217716795507
1.61838963787605,2.8474856574573
2.58610139089482,2.7298146024316
2.70644728727701,2.71619639240573
2.67647776304077,3.01916070066473
2.48528079689234,1.92621339136407
2.33684628068623,2.49274202090881
2.67992823098604,2.48423091609587
2.68580263512005,3.21702669552368
2.68261146472639,2.82224220784953
2.97641920170092,2.358934802433
2.54722227224737,2.90870512746667
2.03734676717154,2.34468324350555
2.62438388054739,2.13880903544295
2.82138993916386,2.99588770937974
2.79882727411335,3.00375206288956
2.20237312915525,2.53627292015799
2.84679866078897,2.32692911246954
2.64487630105581,3.02107353109088
2.98920929559103,3.00605574719668
3.15200904812698,2.89484810847956
3.00919757921382,2.50954473183475
2.60215427339447,2.12918682026793
2.657208445269,2.74043932141285
2.61380027533337,2.77011560089685
2.59471066223428,2.68084855181723
2.69722615869418,2.79195073336561
2.72939135520184,3.16277275516718
2.67412470352264,3.20685863896884
2.5285143533988,2.16867107513628
2.84784784610559,2.29389715755983
1.66145257351317,2.2955508927595
2.07653241573328,2.12579320727647
1.5514816820132,1.76383251210016
1.33323063661908,1.60164945500345
2.86414983730111,2.76695203336021
2.57682131490416,2.90253104802466
2.71127744793582,2.92950464314286
2.53270314364779,2.85441792553076
3.24877285243625,2.86138266487038
3.07914117142689,3.09390296094122
2.9507617380778,2.83240286833204
2.24180923080834,3.03511823008226
2.77831333565624,3.07898968846582
3.06811383449546,2.90796333949449
2.74209639780905,2.39469324195967
2.69840841781199,3.19537143548231
2.64821240797333,2.98469182238589
2.76346966445546,3.09335988905561
2.20293068347553,3.09262846887618
2.45426296432915,2.61717593258213
1.92082494210196,1.79559109050384
2.45133855220178,3.13891849929226
1.07791486619201,2.4748687610016
2.49254009354186,3.0219228723331
2.54574133400738,2.91889529196953
2.62658993372804,1.80224444650831
2.78881684170377,2.58603695869049
2.15335556174324,2.09477683832609
2.86620089216545,2.91432058192331
2.6951296041615,2.99333784955509
2.39002378129156,2.12816425550115
2.79505548819414,2.87720130900924
2.71760255596749,2.7898252665466
2.8427924372647,2.68090032046462
2.49951612767186,3.01645884664457
2.69261044673078,2.26828017511254
2.33392783186804,2.66015427702664
2.12103302612714,3.06986991253746
2.67990970259976,2.79854623083914
3.12379555574649,2.67597400291565
1.86595740644611,2.12103515622506
2.13695014765954,1.89584400001883
2.60926924881952,2.35299344205581
2.2002888285103,2.62010046172239
2.70854159563538,2.63541754754667
1.44759646948725,2.70320207515325
2.64065878622985,2.24399846149003
2.17254587561876,2.03822830114249
2.29582754826188,2.35603201177383
1.86193231452999,2.51467670230492
2.12196965968353,3.04580371016915
2.35517162546919,2.21106548783375
2.59155056125738,2.33900575865106
2.76125281794965,2.29172359241744
2.58402713423268,2.76220856780537
2.81340858577772,3.03360800400819
2.66978729763124,2.50550436930581
2.72934566888438,2.88356078996263
2.95580732803921,2.5036639635207
2.05192802974432,1.85717960261219
2.96513779841605,2.90216165399948
2.11217709244045,1.99834207886886
2.74606092084184,2.83673946950346
2.4865900962395,2.63704473478561
2.94715035360607,2.71938495325714
3.20594132572625,2.82410048215819
2.87746711843425,2.36622135542608
2.68149923852183,2.20530843253826
2.68621492158751,2.95938371298028
2.38240180267985,2.14547179191306
2.53464279709381,2.92487369679193
2.958676417834,2.73391299706971
2.7869515005124,2.76580252231975
2.68733433237047,2.9103321689489
1.93762605827479,1.64713884692851
2.60536158389881,2.03672793240473
2.62357631174644,2.83518291378833
2.43642799354422,2.24379686359035
2.31258830389073,3.02815383686348
2.82129394165172,2.58350321553525
2.68244372322896,2.93263083955391
2.84670393217419,2.38584185382758
2.23327119742718,2.58987923270195
1.85644927018063,2.01522600286991
2.63021213444112,3.36832854145773
1.45805073021431,1.78200834560409
2.76204470311489,3.01783640475486
2.80273275298382,2.62454320107039
2.5367554145218,2.85666873637532
0.833571936879413,1.76297015709582
2.87094982187912,2.97789934536292
2.47203216299744,2.21970575351532
2.7791368538626,3.12766037294116
2.94557863208707,2.75933731717404
2.43492802005778,2.90362550422526
2.81628031786162,3.35932825627787
3.009215259449,3.05811861237994
2.89779725082143,2.85879205175866
2.69259773357466,2.55245008129467
2.93654139460722,3.09053440163745
3.11455390277226,2.57466521473022
2.1953686459389,2.59099308431764
2.66123339573091,3.07219966998777
2.42308297571608,2.74163958812127
1.90523275138959,2.73171650996654
2.69039097244809,2.033977296124
1.83099900868498,2.1771189168948
2.76837251513635,3.05052438255932
2.79669028757313,2.96672473111783
2.06983506181909,2.13823416186218
2.17737551647811,2.03561337436689
1.05891063435842,1.50485174639388
2.78655160973833,3.00134081226606
2.7243392174226,2.96591358370231
2.88733630396887,3.00450269397009
2.32728705051154,2.24094238129114
2.91645936896042,2.72626304953449
1.93603669037557,2.03831594944185
2.84527911391999,2.83891054212541
2.459184005463,2.79267503390624
2.10453931718206,1.99468588467073
2.67048344372601,2.57294472072483
-0.45374627918031,1.47232892233206
2.36206819007582,2.64146120021238
2.44731662670094,2.68040566814372
2.20422810646939,2.22268161374433
2.75603936482359,3.01958049330876
2.79999189946772,3.02091724693924
2.25811422405704,3.06007388048003
1.78006408295866,1.98727949730934
2.15785322924181,2.16181204201592
1.75751518325511,2.27491493092121
2.87720406509323,3.02088520037804
2.83229588689995,3.05172931669501
2.68544968447976,3.0315917246788
2.46789399021174,2.99855292985796
2.7958708095238,2.86855824051044
2.64492699432377,2.6928789168282
2.61513912628516,2.81915144583253
2.91086310354627,2.62206293980758
2.67788722924028,2.59143249395413
2.29251044502116,1.859188909493
1.97745494915323,1.83478657416673
2.40126308278769,1.87006124738001
2.58998998202141,2.94802249245592
2.06873665555255,2.49808739171389
2.26208886842415,3.13738945149211
2.57752882818706,2.47762783878375
2.23130652611817,1.70538810921311
3.0229759907241,3.07122970480245
2.81678792845782,2.89853690851993
2.80376431091846,2.99452914055011
2.69851334227862,2.79863729616854
2.08129551567258,1.9700439305297
2.32777421823743,3.01223959798105
1.97771352373882,1.95996264009415
2.62508973138285,2.86862626654254
2.66941413869273,2.97352024396132
2.25893024141178,2.25154754885122
2.22465092347165,3.17778256955978
3.14692614925207,2.65368523106412
2.1308454864399,2.13266818649251
2.27487148446418,2.13524810409079
2.91062057704919,2.69216693836311
2.97461814819272,2.83168454993263
3.09796931864988,2.72876181759987
3.13349308770001,2.50376820354994
0.961963961862666,2.84884095989416
2.58457925347711,3.12074922372009
1.43603880738012,2.65946400206522
2.69438318878477,2.7047342916973
1.93224475334435,3.03256956205412
3.06314820503335,3.1307895232315
2.16141242568336,2.25032107015731
2.19209187581873,2.23743710077407
2.53568289782634,2.94814941392738
2.45875172659059,3.03993813924511
2.39252049524481,2.64099032339771
2.63629089764051,2.49627810500315
2.83469928269956,2.4247630145127
2.78057438011437,2.71838291715314
3.09234696277347,2.97730103593674
-0.0648138044095973,1.78884465587254
2.50333740630874,2.68058863227077
2.33259651591805,2.48396703160347
2.75904644572874,2.30628978358317
3.08817386414045,3.16009505912241
1.90113622214795,2.11542918950896
2.76494108009379,2.7858564977832
2.39959356630644,2.28428189031644
2.0675816723881,2.40305058815844
2.92083011866111,2.73033590960905
2.88418059667798,3.07457173938445
2.33363228979228,2.28243696568119
3.0947972006226,2.67957540988477
2.92924914492342,3.0902305941528
2.54575239414657,2.06731221907454
2.31777472939298,2.42193855841485
2.54264212695447,2.92405764707031
2.38338540329729,3.10363883296384
2.70351811209837,2.29613449819769
2.67617098040533,2.31571249717828
3.00833037793962,2.5351600622295
2.72348871690049,2.36733606571767
2.36773417173531,2.59133285922065
2.4495575231816,1.91224576947436
1.93601384173703,2.48635626485441
2.64006263597987,2.99889458148518
2.68944677495609,2.57853906854385
2.43293826920263,2.75516779205078
2.82912835840318,3.01796305210242
1.69645213815761,2.97372139267657
2.47295030854946,2.89825747632833
2.67705208215153,3.02150788959406
2.72388478280133,2.79726428414675
2.87614970834982,2.93391305849011
2.93941669084052,3.27822607391058
2.81375253061606,2.43160023115247
2.84551703019387,3.13231736122171
2.57628885268781,2.673029499255
2.5251773143135,2.75319574825751
2.07880495000299,2.48668934140243
2.78311242032152,2.14847798849118
2.67120460256663,2.34821986283975
2.63008584231292,2.46949875757665
1.93216906445843,2.25968949916704
1.87388577125019,2.80207143540886
2.50342299444776,2.31400858448163
2.58342574940374,2.96417632339976
2.43883999370161,2.22264835144216
2.73527087899008,2.41546039647573
2.87068979658998,3.30864072461209
2.43144852395068,2.75616556933246
2.6718903088044,2.6071129788822
3.02712301340815,2.93429214444972
2.77547677631588,3.22315962970821
2.21363186249483,1.34904137958035
2.55367991058762,2.35831218907984
2.8753231573685,2.41116165301776
2.82527757559399,2.98577480369093
2.55807116016801,2.83045395431054
2.70638843592425,2.81173129140537
2.40327950438525,2.48157446082379
2.4344580973916,2.06490511883481
2.19279980352096,2.60773196640836
2.6937838115497,2.73503090817144
2.5239079865681,2.33779271807102
2.83039215319943,3.02165864480576
2.76284646865007,2.988063480995
2.70108355785883,2.39698853436942
2.69441158378041,2.80314882207533
2.79002957040149,2.6517132193491
2.58772426436544,3.06520551230585
3.09108905583165,2.77712840138149
2.80108788313282,3.03460597735905
2.68317010023547,2.88686692798201
2.85408024720791,2.96974747478937
2.19904982707744,2.75919481615234
2.39311674743304,1.82217080827573
0.849267600692178,2.41943312530687
2.57390331918141,2.72926316871012
2.65177530089329,2.99295664025554
2.37262432146229,2.32793487510364
2.85727827336238,2.9308874239278
2.58868828294096,2.23373102142146
2.52883247261003,2.74197871399056
2.75793372034341,2.8880200550662
2.55550649617657,2.0647727359729
2.46258827643121,2.4663788843212
3.15224479053067,2.59887838907939
2.25018329917975,2.45791568201625
2.82277737638785,2.9717669886065
0.597718329492777,2.52180911465498
2.95327587128797,2.9608535288267
2.7557374010601,3.06728117238694
2.4208323169436,3.20652504445527
2.41924438862139,1.80634154466156
2.61230017465453,2.82342613108606
2.74878695491536,2.87001777977179
2.79481694710476,2.97171168133395
2.25220892586541,2.5268279553682
2.77326595208785,2.86801592286427
2.33963979076742,2.00745785762487
2.56327829149106,2.96207523506679
2.16350796463632,2.27533727328573
1.78285185566821,3.04387303208978
2.7861509457429,2.54903546351504
2.6371654402802,2.96646821316112
2.5237597771941,2.33740227706169
2.65120182636627,2.45920407157184
2.73207473249998,2.41183983708212
2.83040397827565,3.06416776386857
2.74175661225066,3.09043321145408
2.37580371170462,3.11063711599976
2.37228005259174,2.20894951650261
2.84060119394655,2.70361999465208
2.59244620766153,3.02825379093328
2.80545066227881,2.97360899145725
0.483787243302253,2.28923189244389
2.40678969381527,2.89980364330127
2.06223034486719,1.88712565618485
2.71861491653836,3.07135237048543
2.77910892713252,3.01207031423407
2.9170191460602,2.54569272678001
2.96243156582412,2.81898241777107
2.80381729692053,2.87859797873134
2.75579321327176,2.85779091739726
2.3698555636443,2.07823230688111
2.05428609476723,2.48160129275205
2.73870095716002,2.55845562043998
2.73912438134358,2.28550625298541
2.35029720971486,3.02624735951753
2.88205561875323,2.84373756441482
3.14240791179362,3.00864577919628
3.15648988568383,3.0870130210789
3.21257683450192,3.15688605362372
2.6244239718865,3.09599263651886
2.93502819201562,2.63751622262847
1.90423787688295,2.64609786367748
2.87153520818308,2.86002984028386
2.293242700291,1.87243623928867
1.40254827752731,1.773105743769
2.68782735177619,2.51579485382033
2.58884434217666,2.32205312618212
2.98764186736901,3.20073339975202
2.12034369110898,1.75961700203643
2.79976905633532,2.80415877401042
2.22433977744815,2.25294348834877
3.1933904144828,2.91763976328501
2.13400433167041,2.94101720241475
1.38450986259093,2.81413851600863
3.13757437773382,3.10428139488871
2.57783696876048,2.61275039157282
3.0952662539692,3.34647547713648
2.85344944565445,3.28643219032698
2.5452850303499,2.64766071846007
2.65072967193972,2.99859589944582
2.4659107618284,1.49609006815016
2.96588235995711,3.17834151224643
2.52667756461063,2.98380805475356
3.5428114315668,3.19115122826576
2.36586986206648,1.98434704382497
2.64632586872153,2.58848572417261
2.95504809392353,2.70542497462436
2.48381567903364,2.60773514769533
3.05406900985151,3.05569358848637
2.52549617532269,2.8159977964018
2.54714297774176,2.04971550256806
2.40892264255098,3.14729171858595
2.5919553165985,3.10723291811795
2.45925615512065,2.33933945292396
3.19295440646273,3.18607476912695
2.90996251454946,3.03383936470312
2.63234895496423,2.99238966333712
2.73525172955697,2.93431201694957
2.93381451394051,2.25348842553729
2.89976805954007,2.90663965233552
2.5033425184641,2.75849259513035
2.45572346315921,2.97369375252609
2.61789806799349,2.83509942074678
2.83236590053739,2.96740154565162
2.68908754035197,3.20337202484438
2.48813211331105,3.13711741460443
2.74018394995899,2.29876898364784
2.23323797808032,1.53065930198884
2.45691807651607,2.84430116219552
2.84372720881858,2.89007701116157
2.8007850807139,2.51538333601147
2.95161504672476,3.16455704478798
2.65877874135177,2.83315709061531
2.4182458785825,1.92564901231437
2.47419011603239,2.14910121563644
2.92421898954476,3.04609981415321
2.48033522843785,2.96762636547794
2.05923243706704,2.23903366639194
2.87925189488342,2.61452502172954
2.5154868611703,2.88659497348609
2.67913167493061,2.22226288729814
2.35455883479821,2.8868233788649
2.72689514809219,2.6019997845708
2.59798113570709,3.32457892481162
2.73018674981209,2.4122849776139
2.8201754728957,2.66891592931676
1.7746896768646,1.92541129737797
2.96897450603497,2.38600082683407
2.52153395710901,2.01628656319093
2.79132778179463,2.84855516116731
2.68954913373276,2.95694651778832
2.18447079156947,2.3653090005352
3.00962604827604,2.85092541206368
2.91999002288705,2.73330663067725
2.73010176793169,3.06627784220594
1.78582542075954,1.98908419553549
2.68512416474835,2.6186001964342
2.31437233578119,2.01973891971668
2.96894336769105,3.32718471755655
2.83876313295326,2.52764318602862
1.85879018508097,2.06115306523384
2.64063058656247,2.38767308935616
3.13965061726233,3.1832957258593
1.50235426420511,3.38174215948947
2.90108834893856,2.7479873873549
1.65971163229077,2.68224852526985
1.94217281410401,2.95986022821693
2.63854513632321,2.8373861473725
2.87540784789564,2.81813387919062
2.92732827277334,2.69688572323625
2.66669504995142,2.77759709520021
3.04622447979867,3.02587237674993
2.53438871964578,1.91107776910552
1.62256334692383,2.12921519853881
2.96052249108973,3.40414089598747
2.14465565364767,3.00216924542853
2.47297099202291,2.61439512011797
2.95961894273053,3.17714833706973
2.80975487126951,2.50826613915738
2.84205616686495,3.12731540746406
2.33724093274657,2.90343044008854
1.92194609010864,1.56397700625385
2.58875087273246,2.14430922209221
2.93415964040705,2.4818855569533
2.89943142294913,2.68063006154066
2.83443119220084,2.69942145533359
2.89005945202109,3.20660842987614
2.84792083269292,2.60163808675419
2.62685440648239,3.11912720371371
2.39483298033571,2.98173498571452
2.00144439427176,2.24386615097622
2.99632376819615,2.7429843791239
2.11239505475353,2.99970729323171
2.57483700349003,2.8648053071488
2.58306882493532,2.19869248633081
2.66106771859198,2.89151398912605
2.03321613216835,2.21677228282878
2.83277269804748,3.06265121588786
2.65623659592515,2.87979789676459
2.94320869934853,2.52820397125576
2.35446096666228,2.54664912126708
2.06814843548806,2.2516966237639
2.33788529975856,2.42024728711214
2.69829830813964,2.95731553917105
2.22473365011355,2.99146009368529
2.84932518297328,3.12258134025987
3.0531608489961,3.34234342096501
2.62946279664389,3.12458150761016
3.16902301361373,2.64402330050135
2.64917049249656,2.91534148371144
2.58766154248741,2.80607832515742
2.86695227448299,2.41564355848069
2.29562691509611,2.48546877023541
2.89105676927408,3.08893549577994
2.72330202533452,2.58734005119665
2.48964322648219,2.07768000117985
2.51394399195957,3.09678380770864
2.93214204563724,3.00704718467764
1.72105734693016,2.64163577781043
2.80444603346528,3.47912414920955
3.10321565322113,3.00042835505262
2.51591274455028,2.78871649136293
2.1247231122911,2.94716554959011
2.69315452251575,2.6285270365579
2.62051708089677,2.51913677212962
0.98864124339984,2.74947475461043
2.74163815020057,3.00009068740931
2.61736535384311,3.00161745316153
2.56939196086412,3.00421834293406
2.97881529804142,2.46163069300906
3.12715156818699,2.30916187799468
2.36368376963686,2.33188468191547
2.24205117332582,3.23851647574149
2.35920268762429,2.52859128573914
2.78252010888523,2.91876309300896
2.45849379273777,2.28972580576444
2.84457077056803,2.71848894482676
2.83843035643579,3.23222508896384
2.82102717004106,2.50741172039986
2.99998160877583,2.67965973363042
2.46446705177061,2.79346320687684
2.71798151061352,2.98198903760802
3.0852311111525,3.00962503536547
2.16264256294938,2.17419542348633
2.78583047983317,2.90812661942907
2.84662862450984,2.9503984061622
2.84429006947898,2.95544550883513
2.85128581727215,3.03388292449275
2.77555571497569,2.7214633691767
1.75320797736946,1.96326812561474
2.79711462514568,2.97435040842411
2.84602226349605,3.05259501841024
2.93665644451033,2.957763566379
2.17630915642579,2.7653569398645
2.92180898363476,2.70182705471678
0.898520410869966,2.24046080994532
1.53672823644531,1.87917260562365
3.10594993351648,2.86472927123921
2.64600939891732,3.13645269778802
2.80391471425561,2.55211077562316
2.36045456918831,2.62737265862801
2.82682051248683,2.76179116841491
2.92003477055029,2.92836998878843
2.76542308623242,2.95047692684388
1.8529755732247,2.2878237502571
3.04950396361149,3.00184696608232
2.66763532746232,2.90140230610449
2.97396205470689,2.88324322910842
2.99923953192694,2.71703327336854
2.64056202494135,2.95531905650653
2.62901843518876,2.9627899200937
2.86281220757396,3.01927895973093
2.27389058621098,2.33550007179729
1.95748113115121,1.95737614943847
3.04314702475967,2.81491472737469
2.01752478718886,2.26953472805539
2.5934861419009,3.06712543262413
3.15237644169783,2.80460804115064
2.10993116585171,1.93101788606534
2.92934362627589,2.73807260548034
2.90105878921507,3.07999532220395
2.2571927612787,2.92221748325963
2.82400985350608,2.91084566241392
2.69804299333593,2.97038143053988
2.84519454898672,2.51112058528602
-0.59427581213578,1.46634324821228
2.35229521018622,2.84113496011405
0.640468203331641,0.907979308931633
2.84367418837798,3.14547590508243
2.89813982804189,2.86772572266225
2.45155914826205,2.92065267349315
2.6373161976613,3.0165510172503
2.43349074394984,2.89023071711731
2.58114765527834,2.65005954136665
2.85644063240544,3.00050829626802
2.72020769566791,2.91695678054413
2.76253506911713,2.14803378098388
2.47755615399533,2.92993343941891
2.59988578032735,2.93832682844376
2.4530544191093,2.74374282934314
2.35081382963904,3.0760993099676
2.44384011292121,3.12440672822369
1.20660168715358,2.55882547194522
2.78054548650264,3.12459514192541
2.45766323444418,3.08161456964364
2.64164931519253,2.54935640408187
2.40525832431339,2.83574109641217
2.44059508519414,3.0682537178094
2.6693990072024,2.61097238492225
2.81150162759288,2.62234720532749
2.74445199578331,3.2440522232874
3.12968918151149,2.38523504733906
1.84306144762483,1.75185344916341
2.81902702379498,2.59404321693395
2.81904335479983,2.31217927488953
2.73628353229988,2.47206125842287
2.73341843098326,2.40225941651211
2.07844408745621,2.14028631624034
3.15695429210007,3.04847230019808
3.11802927474136,2.65984524232669
2.70321331798969,2.98503791915285
2.44150471787484,3.08930826055493
2.75799885325481,2.53305594509298
2.812371066646,2.52797833504873
2.89419384370616,2.89123488827332
2.8962470862591,2.94262342401625
2.96260704677297,3.32730026211114
2.19255291072928,2.73133221790001
2.55066815741114,2.76984944215301
2.59569334743706,2.84881368134639
